,title,location,summary_review,review_score,movie_score,genre
10489,The Silence of the Lambs,"Toronto, Canada",thrill ride ,10.0,8.6,Crime
10490,The Silence of the Lambs,United States,i eat his liver with some fava bean and a nice chianti ,10.0,8.6,Crime
10491,The Silence of the Lambs,Australia,hopkins   create .... ..a non vegetarian ,9.0,8.6,Crime
10492,The Silence of the Lambs,UNKNOWN,a suspenseful masterpice ,9.0,8.6,Crime
10493,The Silence of the Lambs,"Joinville, Brazil",side by side ,10.0,8.6,Crime
10494,The Silence of the Lambs,United Kingdom,great film base on a super book ,9.0,8.6,Crime
10495,The Silence of the Lambs,"Wilmington, Delaware",put the lotion in the basket ,10.0,8.6,Crime
10496,The Silence of the Lambs,"New York, NY, United States",genuinely scary suspense upheld with wonderful performance ,10.0,8.6,Crime
10497,The Silence of the Lambs,Australia,""" do not you feel eye move over your body clarice "" ",10.0,8.6,Crime
10498,The Silence of the Lambs,"San Antonio, TX",classic mystery thriller ,9.0,8.6,Crime
10499,The Silence of the Lambs,United States,a sick and twisted yet smart and satisfying thriller ,10.0,8.6,Crime
10500,The Silence of the Lambs,Vancouver,silence be golden ,9.0,8.6,Crime
10501,The Silence of the Lambs,Brazil,few movie need few word like the silence of the lamb ,10.0,8.6,Crime
10502,The Silence of the Lambs,United States,excellent movie ,10.0,8.6,Crime
10503,The Silence of the Lambs,TN,classic ,10.0,8.6,Crime
10504,The Silence of the Lambs,United Kingdom,hello clarice ,10.0,8.6,Crime
10505,The Silence of the Lambs,United States,brilliant and hypnotic ,10.0,8.6,Crime
10506,The Silence of the Lambs,United States,best horror ever ,10.0,8.6,Crime
10507,The Silence of the Lambs,"Laguna Woods, CA.",brilliant psychological thriller   ,10.0,8.6,Crime
10508,The Silence of the Lambs,"Vienna, Austria",some new aspect ,9.0,8.6,Crime
10509,The Silence of the Lambs,Vilnius,see dr. hannibal lecter in action :) ,10.0,8.6,Crime
10510,The Silence of the Lambs,Washington State,a great psychological thriller ,9.0,8.6,Crime
10511,The Silence of the Lambs,"Santa Ana, California",excellent ,10.0,8.6,Crime
10512,The Silence of the Lambs,San Antonio,""" one of the best film of our time "" ",10.0,8.6,Crime
10513,The Silence of the Lambs,Madras,fantastic ,9.0,8.6,Crime
10514,The Silence of the Lambs,"Niagara Region, Ontario, Canada",flawless ; an absolutely spectacular treasure ,10.0,8.6,Crime
10515,The Silence of the Lambs,"Belo Horizonte, Brazil",brilliant amazing the best thriller of the 90 's ,9.0,8.6,Crime
10516,The Silence of the Lambs,"Chicago, Il",this movie take a real bite out of you ,10.0,8.6,Crime
10517,The Silence of the Lambs,UNKNOWN,fbi agent - in-train clarice starling on assignment enlist the help of confine psychopath and psychiatrist hannibal lecter to capture a serial killer he be familiar with ,9.0,8.6,Crime
10518,The Silence of the Lambs,United States,""" no no you eat yours "" ",10.0,8.6,Crime
10519,The Silence of the Lambs,Canada,be you up for the challenge ,9.0,8.6,Crime
10520,The Silence of the Lambs,United States,fuel by it ' atmosphere and great performance the silence of the lamb be a horror masterpiece ,9.0,8.6,Crime
10521,The Silence of the Lambs,United States,best movie ever ,10.0,8.6,Crime
10522,The Silence of the Lambs,Canada,disturb yet entertain ,10.0,8.6,Crime
10523,The Silence of the Lambs,Asbury New Jersey,jodie foster and anthony hopkins at their oscar win fine ,10.0,8.6,Crime
10524,The Silence of the Lambs,Greece,hannibal will always be hannibal ... ,9.0,8.6,Crime
10525,The Silence of the Lambs,Australia,silence of the lamb : movie gold ,10.0,8.6,Crime
10526,The Silence of the Lambs,"Moscow, Russia",one of the best movie ever ,10.0,8.6,Crime
10527,The Silence of the Lambs,United States,excellent serial killer thriller ,10.0,8.6,Crime
10528,The Silence of the Lambs,Spain,one of my top twenty ever movie ,10.0,8.6,Crime
10529,The Silence of the Lambs,United States,in like a lamb out like a lion ,10.0,8.6,Crime
10530,The Silence of the Lambs,United States,a great film in the 90 's ,10.0,8.6,Crime
10531,The Silence of the Lambs,India,lekter be remarkable ,9.0,8.6,Crime
10532,The Silence of the Lambs,"Florida, New York",""" they do not have a name for what he be "" ",9.0,8.6,Crime
10533,The Silence of the Lambs,Bahrain,an awesome ,10.0,8.6,Crime
10534,The Silence of the Lambs,United Kingdom,the lamb be unlikely to ever stop scream ,10.0,8.6,Crime
10535,The Silence of the Lambs,"São Paulo, Brazil",the perfect psychological thriller ,10.0,8.6,Crime
10536,The Silence of the Lambs,India,amazing .... ,9.0,8.6,Crime
10537,The Silence of the Lambs,United Kingdom,possibly the best film of the 90 's ,10.0,8.6,Crime
10538,The Silence of the Lambs,Canada,phenomenal ,10.0,8.6,Crime
10539,The Silence of the Lambs,Toronto/Canada,a veneer of horror ,10.0,8.6,Crime
10540,The Silence of the Lambs,Australia,take its place among the best horror movie of our time ,10.0,8.6,Crime
10541,The Silence of the Lambs,Canada,""" have the lamb stop scream "" ",10.0,8.6,Crime
10542,The Silence of the Lambs,"Portland, Oregon US",good but not great ,8.6,8.6,Crime
10543,The Silence of the Lambs,"Longueuil, Quebec, Canada",aaargh it ' hannibal lecter ,10.0,8.6,Crime
10544,The Silence of the Lambs,Australia,breathtaking film ,10.0,8.6,Crime
10545,The Silence of the Lambs,United Kingdom,bloody amazing an excellent film ,10.0,8.6,Crime
10546,The Silence of the Lambs,"Chantilly, Virginia, USA",excellent performance by anthony & jodie ,10.0,8.6,Crime
10547,The Silence of the Lambs,United States,absolute chemistry ,10.0,8.6,Crime
10548,The Silence of the Lambs,United States,wonderfully act ,10.0,8.6,Crime
10549,The Silence of the Lambs,Australia,take note ,10.0,8.6,Crime
10550,The Silence of the Lambs,India,eternally scary and one for the library definitely ,9.0,8.6,Crime
10551,The Silence of the Lambs,India,one of the best ever make ,10.0,8.6,Crime
10552,The Silence of the Lambs,United States,brilliant   act ,10.0,8.6,Crime
10553,The Silence of the Lambs,United States,definitely not for the squeamish or easily frightened ,10.0,8.6,Crime
10554,The Silence of the Lambs,United States,one of the best suspense film of the early 1990 's ,10.0,8.6,Crime
10555,The Silence of the Lambs,United Kingdom,truly enthral film and not one to forget ,10.0,8.6,Crime
10556,The Silence of the Lambs,Fraggle Rock,scream lamb ,8.6,8.6,Crime
10557,The Silence of the Lambs,United States,silence of the lamb review ,9.0,8.6,Crime
10558,The Silence of the Lambs,Boston,gnaw its way to the mind terror ,10.0,8.6,Crime
10559,The Silence of the Lambs,"Buffalo, New York",get a good consultant ,9.0,8.6,Crime
10560,The Silence of the Lambs,Minnesota,the best movie ever make ,10.0,8.6,Crime
10561,The Silence of the Lambs,Finland,masterpiece thriller ,10.0,8.6,Crime
10562,The Silence of the Lambs,United States,anthony hopkins + jodie foster = great film ,10.0,8.6,Crime
10563,The Silence of the Lambs,"ShangHai, China",complicate humanity ,9.0,8.6,Crime
10564,The Silence of the Lambs,"Indianapolis, Indiana",' i be have an old friend for dinner ' ,10.0,8.6,Crime
10565,The Silence of the Lambs,Australia,the lamb can never be silence ,10.0,8.6,Crime
10566,The Silence of the Lambs,United Kingdom,""" never forget what he be ... "" ",10.0,8.6,Crime
10567,The Silence of the Lambs,Canada,shock psychological thriller ,10.0,8.6,Crime
10568,The Silence of the Lambs,"San Francisco, CA",a genuinely scary excellently craft masterpiece ,10.0,8.6,Crime
10569,The Silence of the Lambs,Canada,just a lame psycho and a kiddo playing hide and seek ,2.0,8.6,Crime
10570,The Silence of the Lambs,United States,it ' good--but an oscar winner ,8.0,8.6,Crime
10571,The Silence of the Lambs,UNKNOWN,utterly mesmerizing ,10.0,8.6,Crime
10572,The Silence of the Lambs,United States,one of the best horror film ,10.0,8.6,Crime
10573,The Silence of the Lambs,New Zealand,excellent performance great writing ,9.0,8.6,Crime
10574,The Silence of the Lambs,"Amarillo, Texas","on the trail of a serial killer nickname "" buffalo bill "" ",9.0,8.6,Crime
10575,The Silence of the Lambs,Finland,just awesome ,10.0,8.6,Crime
10576,The Silence of the Lambs,Iran,best film base on dialoge ,9.0,8.6,Crime
10577,The Silence of the Lambs,"Sydney, Australia",great tense thriller ,9.0,8.6,Crime
10578,The Silence of the Lambs,UNKNOWN,iconic villain ,9.0,8.6,Crime
10579,The Silence of the Lambs,UNKNOWN,the quintessential suspense horror ,8.6,8.6,Crime
10580,The Silence of the Lambs,Australia,he would consider that rude ,10.0,8.6,Crime
10581,The Silence of the Lambs,UNKNOWN,genius film ,10.0,8.6,Crime
10582,The Silence of the Lambs,"Clarksville, TN, United States",good movie to be scar of ,9.0,8.6,Crime
10583,The Silence of the Lambs,"Coventry, United Kingdom",deeply scary ,10.0,8.6,Crime
10584,The Silence of the Lambs,Canada,the lamb watch in silence ,9.0,8.6,Crime
10585,The Silence of the Lambs,United States,suspenseful classic ,9.0,8.6,Crime
10586,The Silence of the Lambs,Ireland,outstading drama with a thrilling storyline and superb performance ,9.0,8.6,Crime
10587,The Silence of the Lambs,United States,really like this film ,10.0,8.6,Crime
10588,The Silence of the Lambs,United Kingdom,one of the great thriller of all time ,9.0,8.6,Crime
10589,The Silence of the Lambs,"Belgrade, Serbia",grat awesome ,9.0,8.6,Crime
10590,The Silence of the Lambs,United Kingdom,on the edge of my seat throughout ,10.0,8.6,Crime
10591,The Silence of the Lambs,Romania,masterpiece ,8.6,8.6,Crime
10592,The Silence of the Lambs,United Kingdom,great suspenseful thriller ,9.0,8.6,Crime
10593,The Silence of the Lambs,United Kingdom,classic thriller ,10.0,8.6,Crime
10594,The Silence of the Lambs,UNKNOWN,fantastic thriller ,9.0,8.6,Crime
10595,The Silence of the Lambs,India,play on your fear meet the psychopath ,9.0,8.6,Crime
10596,The Silence of the Lambs,United States,wow ,9.0,8.6,Crime
10597,The Silence of the Lambs,"Greenwich, CT United States",good cutting make for great slasher ,9.0,8.6,Crime
10598,The Silence of the Lambs,United States,fantastic film ,10.0,8.6,Crime
10599,The Silence of the Lambs,"Lisbon, Portugal",a different vision of humanity ,9.0,8.6,Crime
10600,The Silence of the Lambs,United States,amazing movie ,10.0,8.6,Crime
10601,The Silence of the Lambs,Austria,one of the best book adaptation in film history and the epitome of a psychological thriller ,9.0,8.6,Crime
10602,The Silence of the Lambs,Ecuador,the best serial killer movie of all time ,10.0,8.6,Crime
10603,The Silence of the Lambs,London,i absolutely love this movie ,10.0,8.6,Crime
10604,The Silence of the Lambs,UNKNOWN,i be have an old friend for dinner ,10.0,8.6,Crime
10605,The Silence of the Lambs,New York City,"fear and pity in "" silence of the lamb "" ",10.0,8.6,Crime
10606,The Silence of the Lambs,Spain,this be not a movie about killer horror or crime ,9.0,8.6,Crime
10607,The Silence of the Lambs,UNKNOWN,the silence of the lamb ,10.0,8.6,Crime
10608,The Silence of the Lambs,England,screenplay and movie script ,10.0,8.6,Crime
10609,The Silence of the Lambs,Canada,"oh wow amazing in every way one of the best film ever,b thriller ever imo ",10.0,8.6,Crime
10610,The Silence of the Lambs,United States,silence of the lamb review ,8.0,8.6,Crime
10611,The Silence of the Lambs,United Kingdom,i eat his liver with some fava bean and a nice chianti ,10.0,8.6,Crime
10612,The Silence of the Lambs,United States,flawless ,10.0,8.6,Crime
10613,The Silence of the Lambs,Greece,covet skin ,7.0,8.6,Crime
10614,The Silence of the Lambs,United States,disturb and powerful ,9.0,8.6,Crime
10615,The Silence of the Lambs,United States,classic must see ,8.6,8.6,Crime
10616,The Silence of the Lambs,"New Jersey, USA",be the lamb still cry ,9.0,8.6,Crime
10617,The Silence of the Lambs,UNKNOWN,sheer terror thrill ride ,9.0,8.6,Crime
10618,The Silence of the Lambs,United States,unbelievable ,9.0,8.6,Crime
10619,The Silence of the Lambs,"St. Louis, MO",anthony hopkins as hannibal lecter = amazing ,10.0,8.6,Crime
10620,The Silence of the Lambs,United States,there be something about this film that will continue to haunt me forever ,10.0,8.6,Crime
10621,The Silence of the Lambs,Finland,man inside the cage ,9.0,8.6,Crime
10622,The Silence of the Lambs,United States,masterfully disturb ,9.0,8.6,Crime
10623,The Silence of the Lambs,India,mother of all flick .. .... do not lie or i will know ,9.0,8.6,Crime
10624,The Silence of the Lambs,United States,silence of the lamb be an excellent in the thriller genre ,10.0,8.6,Crime
10625,The Silence of the Lambs,Canada,my favorite film of all time ,10.0,8.6,Crime
10626,The Silence of the Lambs,United States,an actor treat a director treat an overall treat ( with some fava bean and a nice chianti ) ,10.0,8.6,Crime
10627,The Silence of the Lambs,"Kent, England",crisp and brilliant ,10.0,8.6,Crime
10628,The Silence of the Lambs,Belgium,superb thriller ,10.0,8.6,Crime
10629,The Silence of the Lambs,UNKNOWN,the best thriller there be ,10.0,8.6,Crime
10630,The Silence of the Lambs,Canada,two thumb up for this one ,9.0,8.6,Crime
10631,The Silence of the Lambs,United States,""" silence of the lamb "" be a movie base on find a serial killer ",10.0,8.6,Crime
10632,The Silence of the Lambs,Australia,i eat his liver with some fava bean & a nice chianti ,10.0,8.6,Crime
10633,The Silence of the Lambs,"Florida, United States",cannibal apocalypse ,10.0,8.6,Crime
10634,The Silence of the Lambs,India,the suspense of the silence ,10.0,8.6,Crime
10635,The Silence of the Lambs,United States,unforgettable character ,10.0,8.6,Crime
10636,The Silence of the Lambs,United Kingdom,a masterpiece the lamb will never stop scream .. .... ,10.0,8.6,Crime
10637,The Silence of the Lambs,Australia,a hybrid of genre 's that can only be describe as perfection ,10.0,8.6,Crime
10638,The Silence of the Lambs,Mars,it have take its place as one of the most complicated and unnerving psychological horror film ,10.0,8.6,Crime
10639,The Silence of the Lambs,in the corrupt Public Corporation,the american nightmare ,10.0,8.6,Crime
10640,The Silence of the Lambs,Canada,dark   disturb   emotional   compel ,9.0,8.6,Crime
10641,It's a Wonderful Life,Manhattan,who be you really ,10.0,8.6,Drama
10642,It's a Wonderful Life,"Philadelphia, PA, USA",atop my top ten ,8.6,8.6,Drama
10643,It's a Wonderful Life,"Marietta, OH",a great influence ... ,10.0,8.6,Drama
10644,It's a Wonderful Life,Atlanta,a wonderful film and timeless classic ,10.0,8.6,Drama
10645,It's a Wonderful Life,"Sydney, Australia",sheer brilliance ,8.6,8.6,Drama
10646,It's a Wonderful Life,United States,it ' not officially christmas season until i watch this movie ,10.0,8.6,Drama
10647,It's a Wonderful Life,"Edinburgh, Scotland",a wonderful film that should be watch again and again ,10.0,8.6,Drama
10648,It's a Wonderful Life,"Dublin, Ireland",best feel good movie ever quite possibly ,9.0,8.6,Drama
10649,It's a Wonderful Life,"Buffalo, New York",""" to my big brother george the richest man in town "" ",10.0,8.6,Drama
10650,It's a Wonderful Life,near London,my favourite film ,10.0,8.6,Drama
10651,It's a Wonderful Life,UK,so be the movie ... ,10.0,8.6,Drama
10652,It's a Wonderful Life,Faroe Islands,one of the great movie ever make in cinema history ,10.0,8.6,Drama
10653,It's a Wonderful Life,"Austin, Texas",the fable still hold up ,10.0,8.6,Drama
10654,It's a Wonderful Life,"Melbourne, Australia",an inspirational heartwarming experience a timeless classic ,10.0,8.6,Drama
10655,It's a Wonderful Life,United Kingdom,the endure classic for all time ,10.0,8.6,Drama
10656,It's a Wonderful Life,New York City,capra 's most cynical movie and why he ' right ,7.0,8.6,Drama
10657,It's a Wonderful Life,United States,it make you stop to think about your own wonderful life ... ,10.0,8.6,Drama
10658,It's a Wonderful Life,United States,self - sacrifice go too far ,5.0,8.6,Drama
10659,It's a Wonderful Life,United States,life 's not always so wonderful ,6.0,8.6,Drama
10660,It's a Wonderful Life,"Culver City, USA",age beautifully ,10.0,8.6,Drama
10661,It's a Wonderful Life,United States,it be a wonderful life ,5.0,8.6,Drama
10662,It's a Wonderful Life,"Cambridge, England",my all time favourite film ,10.0,8.6,Drama
10663,It's a Wonderful Life,"Bamberg, Germany",a dissent view ,8.6,8.6,Drama
10664,It's a Wonderful Life,"Chicago, Illinois",brings you back into the true meaning of christmas ,10.0,8.6,Drama
10665,It's a Wonderful Life,"Birmingham, England",masterclass in movie - make ,10.0,8.6,Drama
10666,It's a Wonderful Life,United States,i do not like it ,5.0,8.6,Drama
10667,It's a Wonderful Life,United Kingdom,""" aah "" or should that be "" argh "" ",2.0,8.6,Drama
10668,It's a Wonderful Life,"Denver, Colo.","why be this a "" classic "" basic premise poor ",5.0,8.6,Drama
10669,It's a Wonderful Life,United Kingdom,i never change my mind about a picture so completely ,2.0,8.6,Drama
10670,It's a Wonderful Life,"Washington, DC USA",a lone dissent vote on it ' a wonderful life ,8.6,8.6,Drama
10671,It's a Wonderful Life,Valhalla,either extremely date or do not work ,3.0,8.6,Drama
10672,It's a Wonderful Life,TN,best feel good movie there be ,8.0,8.6,Drama
10673,It's a Wonderful Life,Indonesia,a great story one of those which bring shiver of awe to me ,8.0,8.6,Drama
10674,It's a Wonderful Life,Wisconsin,you can not beat the classic ,8.6,8.6,Drama
10675,It's a Wonderful Life,India,highly recommend ,9.0,8.6,Drama
10676,It's a Wonderful Life,United States,the greatest film ever make ,10.0,8.6,Drama
10677,It's a Wonderful Life,Earth,there should be more movie like this ,9.0,8.6,Drama
10678,It's a Wonderful Life,India,it ' really a most wonderful film ,10.0,8.6,Drama
10679,It's a Wonderful Life,Germany,i do not get it ,4.0,8.6,Drama
10680,It's a Wonderful Life,"Klagenfurt, Austria",a classic stewart classic ,10.0,8.6,Drama
10681,It's a Wonderful Life,Canada,how can it be so love ,3.0,8.6,Drama
10682,It's a Wonderful Life,"California, USA",the second most overrate movie of all time ,2.0,8.6,Drama
10683,It's a Wonderful Life,United States,this film be a life changer ,10.0,8.6,Drama
10684,It's a Wonderful Life,United Kingdom,spoiler alert - great movie ,10.0,8.6,Drama
10685,It's a Wonderful Life,"Perth, Australia",it ' a wonderful loss ,6.0,8.6,Drama
10686,It's a Wonderful Life,Indonesia,arguably james stewart best performance ,8.0,8.6,Drama
10687,It's a Wonderful Life,Japan,like it ,8.6,8.6,Drama
10688,It's a Wonderful Life,UNKNOWN,george bailey 's community or stray thought about it ' a wonderful life ,10.0,8.6,Drama
10689,It's a Wonderful Life,United States,what be there to say ,9.0,8.6,Drama
10690,It's a Wonderful Life,Japan,a story about a man livilng a wonderful life ,10.0,8.6,Drama
10691,It's a Wonderful Life,Indonesia,the movie tell about an angel that help a compassionate but despairingly frustrated businessman by show what life would have be like if he never exist ,10.0,8.6,Drama
10692,It's a Wonderful Life,Spain,a flawless movie that never grow old ,10.0,8.6,Drama
10693,It's a Wonderful Life,United States,my family watch this every christmas ,10.0,8.6,Drama
10694,It's a Wonderful Life,"Niagara Region, Ontario, Canada",every life make a difference ,8.0,8.6,Drama
10695,It's a Wonderful Life,CT,it ' a good movie ,8.0,8.6,Drama
10696,It's a Wonderful Life,"Cleveland, OH, USA",it ' a wonderful life ,8.6,8.6,Drama
10697,It's a Wonderful Life,New Zealand,an incredible revelation ,8.6,8.6,Drama
10698,It's a Wonderful Life,United States,outstanding ,8.6,8.6,Drama
10699,It's a Wonderful Life,"Nagpur, India",fantastic and must watch ,10.0,8.6,Drama
10700,It's a Wonderful Life,United States,its great movie to watch ,8.6,8.6,Drama
10701,It's a Wonderful Life,Gondor,warm heart - wrenching and reaffirm our faith in ourselves ,10.0,8.6,Drama
10702,It's a Wonderful Life,United States,one of the greatest film ever make ,9.0,8.6,Drama
10703,It's a Wonderful Life,Chittagong Bangladesh,must watch movie ,10.0,8.6,Drama
10704,It's a Wonderful Life,Lithuania,good luck in not to cheer after watch this picture ,10.0,8.6,Drama
10705,It's a Wonderful Life,New Zealand,literally perfection ,10.0,8.6,Drama
10706,It's a Wonderful Life,"Semarang, Indonesia",timeless narration of family christmas ,10.0,8.6,Drama
10707,It's a Wonderful Life,United States,have not we all at some point on the way home ... ,9.0,8.6,Drama
10708,It's a Wonderful Life,United Kingdom,a christmas film everyone will enjoy ,8.0,8.6,Drama
10709,It's a Wonderful Life,"Birmingham, England",it ' still so popular for a reason ,10.0,8.6,Drama
10710,It's a Wonderful Life,Croatia,""" no man be a failure who have friend "" ",10.0,8.6,Drama
10711,It's a Wonderful Life,United States,a wonderful film one of best i have see ,10.0,8.6,Drama
10712,It's a Wonderful Life,United Kingdom,it ' a wonderful life ( 1946 ) ,10.0,8.6,Drama
10713,It's a Wonderful Life,United States,a classic everyone should know about ,8.6,8.6,Drama
10714,It's a Wonderful Life,UNKNOWN,depress movie ,8.6,8.6,Drama
10715,It's a Wonderful Life,United Kingdom,classic of its time and out of place now ,4.0,8.6,Drama
10716,It's a Wonderful Life,UNKNOWN,i cry a lot ,10.0,8.6,Drama
10717,It's a Wonderful Life,United States,an endure classic that have only get better with age ,10.0,8.6,Drama
10718,It's a Wonderful Life,"Columbia, Maryland",take the kid ,10.0,8.6,Drama
10719,It's a Wonderful Life,United States,perspective ,10.0,8.6,Drama
10720,It's a Wonderful Life,United States,see it for what it be ,5.0,8.6,Drama
10721,It's a Wonderful Life,"Zurich, Switzerland",pursuit of happiness only if you stay put ,3.0,8.6,Drama
10722,It's a Wonderful Life,United States,one of the best movie ever make ,10.0,8.6,Drama
10723,It's a Wonderful Life,United States,director frank capra 's bittersweet heartwarming christmas movie be a wonderful movie ,9.0,8.6,Drama
10724,It's a Wonderful Life,Ireland,it ' a wonderful film ,8.6,8.6,Drama
10725,It's a Wonderful Life,"California, USA",it ' a wonderful movie ,9.0,8.6,Drama
10726,It's a Wonderful Life,nyc,classic   american film deserve all   acclaim ,9.0,8.6,Drama
10727,It's a Wonderful Life,India,year later it ' a wonderful life continue to be a reassuring holiday spectacle ,9.0,8.6,Drama
10728,It's a Wonderful Life,"Dhaka, Bangladesh",it do not take anything special to live/make a wonderful ... life/movie ,8.0,8.6,Drama
10729,It's a Wonderful Life,france,the best ,8.0,8.6,Drama
10730,It's a Wonderful Life,United States,a great movie ,10.0,8.6,Drama
10731,It's a Wonderful Life,Austria,when a man be not around he leave an awful hole be not he ,10.0,8.6,Drama
10732,It's a Wonderful Life,India,inspiration for the failure ,9.0,8.6,Drama
10733,It's a Wonderful Life,France,smile to life and life will smile to you ... ,10.0,8.6,Drama
10734,It's a Wonderful Life,"Toronto, Canada",capra 's masterpiece ,10.0,8.6,Drama
10735,It's a Wonderful Life,United States,few movie stay fresh forever it ' a wonderful life be in a very exclusive club ,10.0,8.6,Drama
10736,It's a Wonderful Life,"Groningen, The Netherlands",frank capra 's favorite james stewart 's favorite jim henson 's who be i to dislike it ,9.0,8.6,Drama
10737,It's a Wonderful Life,United Kingdom,the ultimate in feel - good ,10.0,8.6,Drama
10738,It's a Wonderful Life,"Culpeper, VA",note from my recent intro i have five favorite scene ... ,10.0,8.6,Drama
10739,It's a Wonderful Life,"London, England",great movie ,10.0,8.6,Drama
10740,It's a Wonderful Life,United Kingdom,it ' a wonderful movie ,10.0,8.6,Drama
10741,It's a Wonderful Life,Pakistan,it be a wonderful movie ,10.0,8.6,Drama
10742,It's a Wonderful Life,Canada,afirmation of our worth ,10.0,8.6,Drama
10743,It's a Wonderful Life,United States,so blissful ,10.0,8.6,Drama
10744,It's a Wonderful Life,"Brooklyn, NY",motherhood apple pie .... ,9.0,8.6,Drama
10745,It's a Wonderful Life,UNKNOWN,what a wonderful movie ,10.0,8.6,Drama
10746,It's a Wonderful Life,"Birmingham, Alabama",my favorite christmas movie ,8.6,8.6,Drama
10747,It's a Wonderful Life,United States,nothing short of superb ,10.0,8.6,Drama
10748,It's a Wonderful Life,United Kingdom,great christmas ( and all year round ) movie ,8.0,8.6,Drama
10749,It's a Wonderful Life,"Osijek, Croatia",pass the popcorn review ,8.0,8.6,Drama
10750,It's a Wonderful Life,United States,""" good holiday film "" ",7.0,8.6,Drama
10751,It's a Wonderful Life,UNKNOWN,unabashed sentimental capra ,9.0,8.6,Drama
10752,It's a Wonderful Life,"Tokyo, Japan",do not read review about this film just watch it ,10.0,8.6,Drama
10753,It's a Wonderful Life,United States,it truly be a wonderful life ,10.0,8.6,Drama
10754,It's a Wonderful Life,United States,be not the first and wo not be the last of the classic 's i ' get around to ' but so far it ' one of the best ,10.0,8.6,Drama
10755,It's a Wonderful Life,UNKNOWN,filmmaking ,10.0,8.6,Drama
10756,It's a Wonderful Life,United States,an incredibly excellent classic ,10.0,8.6,Drama
10757,It's a Wonderful Life,United States,it ' a wonderful film ,10.0,8.6,Drama
10758,It's a Wonderful Life,United States,it ' a wonderful film ,10.0,8.6,Drama
10759,It's a Wonderful Life,United States,more than merely a christmas film  a film for any time ,9.0,8.6,Drama
10760,It's a Wonderful Life,United States,it ' a wonderful life it ' a wonderful movie ,10.0,8.6,Drama
10761,It's a Wonderful Life,Australia,it do not disappoint ,10.0,8.6,Drama
10762,It's a Wonderful Life,India,this movie make your life wonderful..i bet .. ,9.0,8.6,Drama
10763,It's a Wonderful Life,United States,it certainly be ,10.0,8.6,Drama
10764,It's a Wonderful Life,UNKNOWN,another take on this movie ,7.0,8.6,Drama
10765,It's a Wonderful Life,United States,a christmas classic ,9.0,8.6,Drama
10766,It's a Wonderful Life,India,it ' a wonderful film ,10.0,8.6,Drama
10767,It's a Wonderful Life,Peru,a beautiful heartwarming classic ,10.0,8.6,Drama
10768,It's a Wonderful Life,South Korea,it ' the story about what be a successful life ,9.0,8.6,Drama
10769,It's a Wonderful Life,United States,the essential frank capra ,9.0,8.6,Drama
10770,It's a Wonderful Life,Scotland,an excellent film that should be enjoy by all ,8.0,8.6,Drama
10771,It's a Wonderful Life,Sweden,"additional trivia for "" it ' a wonderful life ",10.0,8.6,Drama
10772,It's a Wonderful Life,Singapore,just discover it can not get enough of it ,8.6,8.6,Drama
10773,It's a Wonderful Life,USA,my favorite movie ,10.0,8.6,Drama
10774,It's a Wonderful Life,"Hampshire, England",the great gift of all - 93 % ,10.0,8.6,Drama
10775,It's a Wonderful Life,United States,one life matter ,10.0,8.6,Drama
10776,It's a Wonderful Life,Greece,tradition movie ,10.0,8.6,Drama
10777,It's a Wonderful Life,Ireland,it ' a wonderful film ,10.0,8.6,Drama
10778,It's a Wonderful Life,India,a life change experience ,10.0,8.6,Drama
10779,It's a Wonderful Life,United Kingdom,an unforgettable and uplifting classic ,9.0,8.6,Drama
10780,It's a Wonderful Life,United Kingdom,if you like this film you may want to try ... ,8.0,8.6,Drama
10781,It's a Wonderful Life,"Northbrook, IL",why it ' an icon ,10.0,8.6,Drama
10782,It's a Wonderful Life,Canada,sentimental heart - warm tale ,8.6,8.6,Drama
10783,It's a Wonderful Life,"Los Angeles, California",still relevant today ,8.6,8.6,Drama
10784,It's a Wonderful Life,"Tijuana, Baja California, Mexico",potter probably would have win today ,8.6,8.6,Drama
10785,It's a Wonderful Life,"Shermer, Illinois",two deity ,9.0,8.6,Drama
10786,It's a Wonderful Life,"Baltimore, Maryland",what happen when a film slip into the public domain ... ,8.6,8.6,Drama
10787,It's a Wonderful Life,United States,a classic ,10.0,8.6,Drama
10788,It's a Wonderful Life,United States,the tale of the classic selfless man 's conflicted mind - set and the town that ' ingrain in his life ,9.0,8.6,Drama
10789,It's a Wonderful Life,"Perth, WA",absolute masterpiece ,10.0,8.6,Drama
10790,It's a Wonderful Life,"San Jose, California",ten star ,8.6,8.6,Drama
10791,It's a Wonderful Life,United States,it do not get any better than this ,8.6,8.6,Drama
10792,It's a Wonderful Life,United States,rich twin poor twin 's view of the movie ,7.0,8.6,Drama
10793,It's a Wonderful Life,"Tucson, AZ",a true classic if there ever be one ,8.6,8.6,Drama
10794,It's a Wonderful Life,Minnesooooooooota,an all - time classic dark than people think for its time ,10.0,8.6,Drama
10795,It's a Wonderful Life,United States,superb excellent the best movie ever ,10.0,8.6,Drama
10796,It's a Wonderful Life,"Allentown, PA",""" should all acquaintence be forget .... "" ",8.6,8.6,Drama
10797,It's a Wonderful Life,Detroit,it ' a good movie ... ,5.0,8.6,Drama
10798,It's a Wonderful Life,United Kingdom,it could only happen in america ,1.0,8.6,Drama
10799,It's a Wonderful Life,Greenland,good movie ,10.0,8.6,Drama
